date,price,open,vol
05/15/2018,"1,293.40","1,316.90",0.44K
05/14/2018,"1,321.20","1,322.50",0.09K
05/11/2018,"1,323.80","1,324.60",0.18K
05/10/2018,"1,325.30","1,316.40",0.09K
05/09/2018,"1,316.10","1,318.10",0.30K
05/08/2018,"1,316.80","1,316.70",0.07K
05/07/2018,"1,317.20","1,323.00",0.03K
05/04/2018,"1,317.70","1,316.50",0.05K
05/03/2018,"1,315.70","1,313.00",0.16K
05/02/2018,"1,308.60","1,313.30",0.03K
05/01/2018,"1,309.90","1,311.00",0.00K
04/30/2018,"1,322.30","1,322.30",295.96K
04/27/2018,"1,326.50","1,326.50",241.65K
04/26/2018,"1,317.90","1,324.20",295.69K
04/25/2018,"1,322.80","1,332.00",269.90K
04/24/2018,"1,333.00","1,326.10",277.65K
04/23/2018,"1,324.00","1,336.20",294.25K
04/20/2018,"1,338.30","1,348.50",282.92K
04/19/2018,"1,348.80","1,352.40",342.54K
04/18/2018,"1,353.50","1,350.40",311.37K
04/17/2018,"1,349.50","1,349.10",276.63K
04/16/2018,"1,350.70","1,349.80",269.55K
04/13/2018,"1,347.90","1,337.60",265.40K
04/12/2018,"1,341.90","1,356.30",397.62K
04/11/2018,"1,360.00","1,343.10",492.04K
04/10/2018,"1,345.90","1,339.80",285.18K
04/09/2018,"1,340.10","1,338.00",228.81K
04/06/2018,"1,336.10","1,329.70",373.57K
04/05/2018,"1,328.50","1,337.10",280.40K
04/04/2018,"1,340.20","1,336.70",351.03K
04/03/2018,"1,337.30","1,345.00",288.39K
04/02/2018,"1,346.90","1,330.70",254.66K
03/29/2018,"1,327.30","1,329.30",251.25K
03/28/2018,"1,330.00","1,351.10",386.85K
03/27/2018,"1,344.70","1,355.20",2.33K
03/26/2018,"1,357.60","1,350.90",0.97K
03/23/2018,"1,352.40","1,332.00",0.94K
03/22/2018,"1,329.80","1,334.20",0.68K
03/21/2018,"1,324.00","1,313.90",0.44K
03/20/2018,"1,314.50","1,319.40",0.36K
03/19/2018,"1,320.30","1,315.80",0.20K
03/16/2018,"1,314.80","1,318.80",0.20K
03/15/2018,"1,320.40","1,328.30",0.21K
03/14/2018,"1,328.20","1,329.40",0.18K
03/13/2018,"1,329.80","1,328.50",0.24K
03/12/2018,"1,323.50","1,326.90",0.35K
03/09/2018,"1,326.70","1,322.00",0.35K
03/08/2018,"1,324.40","1,328.90",0.06K
03/07/2018,"1,330.30","1,344.00",0.49K
03/06/2018,"1,337.90","1,326.00",0.30K
03/05/2018,"1,322.60","1,330.50",0.36K
03/02/2018,"1,325.90","1,320.60",0.48K
03/01/2018,"1,307.90","1,311.80",0.06K
02/28/2018,"1,320.60","1,323.80",0.01K
02/27/2018,"1,321.40","1,321.40",334.72K
02/26/2018,"1,332.80","1,330.40",247.24K
02/23/2018,"1,330.30","1,333.70",167.85K
02/22/2018,"1,332.70","1,326.20",206.24K
02/21/2018,"1,332.10","1,331.20",255.62K
02/20/2018,"1,331.20","1,350.20",374.05K
02/19/2018,"1,331.20","1,350.20",374.05K
02/16/2018,"1,356.20","1,356.60",230.90K
02/15/2018,"1,355.30","1,353.00",274.93K
02/14/2018,"1,358.00","1,331.90",431.72K
02/13/2018,"1,330.40","1,325.00",201.43K
02/12/2018,"1,326.40","1,317.10",208.07K
02/09/2018,"1,315.70","1,321.00",317.67K
02/08/2018,"1,319.00","1,320.70",365.93K
02/07/2018,"1,314.60","1,326.60",351.23K
02/06/2018,"1,329.50","1,343.10",473.35K
02/05/2018,"1,336.50","1,334.60",305.68K
02/02/2018,"1,337.30","1,352.20",431.41K
02/01/2018,"1,347.90","1,348.20",310.50K
01/31/2018,"1,343.10","1,341.80",377.14K
01/30/2018,"1,340.00","1,344.00",412.52K
01/29/2018,"1,342.20","1,351.60",2.59K
01/26/2018,"1,354.40","1,348.70",1.82K
01/25/2018,"1,365.20","1,359.60",1.64K
01/24/2018,"1,358.70","1,343.00",1.72K
01/23/2018,"1,339.00","1,335.20",1.17K
01/22/2018,"1,334.30","1,337.40",0.60K
01/19/2018,"1,335.30","1,329.80",0.44K
01/18/2018,"1,329.50","1,330.40",0.49K
01/17/2018,"1,341.40","1,341.80",0.28K
01/16/2018,"1,339.30","1,339.20",0.46K
01/15/2018,"1,337.10","1,337.30",499.76K
01/12/2018,"1,337.20","1,325.10",0.75K
01/11/2018,"1,324.70","1,320.60",0.25K
01/10/2018,"1,321.60","1,315.00",0.26K
01/09/2018,"1,315.90","1,321.00",0.17K
01/08/2018,"1,322.70","1,323.80",0.71K
01/05/2018,"1,324.50","1,324.30",0.10K
01/04/2018,"1,323.90","1,316.90",0.24K
01/03/2018,"1,320.80","1,322.00",1.26K
01/02/2018,"1,318.30","1,311.00",0.12K
12/29/2017,"1,311.40","1,307.20",0.02K
12/28/2017,"1,299.50","1,299.50",225.66K
12/27/2017,"1,291.40","1,287.80",205.80K
12/26/2017,"1,287.50","1,279.00",134.62K
12/22/2017,"1,278.80","1,270.30",193.03K
12/21/2017,"1,270.60","1,268.80",196.54K
12/20/2017,"1,269.60","1,264.80",205.62K
12/19/2017,"1,264.20","1,265.40",206.59K
12/18/2017,"1,265.50","1,257.80",214.22K
12/15/2017,"1,257.50","1,255.50",246.11K
12/14/2017,"1,257.10","1,258.10",264.71K
12/13/2017,"1,248.60","1,246.30",324.22K
12/12/2017,"1,241.70","1,243.90",232.77K
12/11/2017,"1,246.90","1,249.20",194.38K
12/08/2017,"1,248.40","1,249.50",277.06K
12/07/2017,"1,253.10","1,265.20",326.47K
12/06/2017,"1,266.10","1,268.30",253.05K
12/05/2017,"1,264.90","1,279.10",334.83K
12/04/2017,"1,277.70","1,277.60",262.07K
12/01/2017,"1,282.30","1,277.90",438.93K
11/30/2017,"1,276.70","1,286.90",354.08K
11/29/2017,"1,286.20","1,298.00",392.06K
11/28/2017,"1,296.60","1,295.80",1.91K
11/27/2017,"1,296.20","1,292.00",1.06K
11/24/2017,"1,289.20","1,292.80",0.66K
11/23/2017,"1,287.30","1,291.90",347.03K
11/22/2017,"1,294.10","1,282.10",0.47K
11/21/2017,"1,283.50","1,280.00",0.64K
11/20/2017,"1,277.10","1,294.50",0.36K
11/17/2017,"1,298.20","1,279.90",0.43K
11/16/2017,"1,279.90","1,280.50",0.32K
11/15/2017,"1,279.40","1,283.30",0.33K
11/14/2017,"1,284.60","1,278.00",0.22K
11/13/2017,"1,280.60","1,277.00",0.12K
11/10/2017,"1,275.90","1,287.50",0.10K
11/09/2017,"1,289.20","1,284.70",0.19K
11/08/2017,"1,285.40","1,276.10",0.44K
11/07/2017,"1,277.50","1,282.70",0.33K
11/06/2017,"1,283.30","1,271.10",0.38K
11/03/2017,"1,270.80","1,279.30",0.29K
11/02/2017,"1,279.80","1,278.40",0.15K
11/01/2017,"1,279.20","1,271.60",0.01K
10/31/2017,"1,272.40","1,275.10",0.02K
10/30/2017,"1,279.80","1,279.80",260.08K
10/27/2017,"1,271.80","1,268.00",363.10K
10/26/2017,"1,269.60","1,278.60",384.12K
10/25/2017,"1,279.00","1,278.00",379.40K
10/24/2017,"1,278.30","1,283.90",268.91K
10/23/2017,"1,280.90","1,281.50",284.48K
10/20/2017,"1,280.50","1,292.00",314.81K
10/19/2017,"1,290.00","1,282.80",355.71K
10/18/2017,"1,283.00","1,286.90",258.54K
10/17/2017,"1,286.20","1,297.20",342.41K
10/16/2017,"1,303.00","1,306.00",271.28K
10/13/2017,"1,304.60","1,296.00",297.57K
10/12/2017,"1,296.50","1,294.60",246.08K
10/11/2017,"1,288.90","1,290.70",261.36K
10/10/2017,"1,293.80","1,286.80",316.58K
10/09/2017,"1,285.00","1,278.60",200.99K
10/06/2017,"1,274.90","1,270.60",373.75K
10/05/2017,"1,273.20","1,277.50",221.52K
